Unnamed: 0,name,source,RT_Amide6min,IsomericSMILES,RT,Predicted_RT,是否可定制
947,948,biotree,183.0,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@@]34CC[C@H]5[C@@]6(CCC[C@@]([C@H]6CC[C@]5(C3)CC4=C)(C)C(=O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C)CO)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)O)O,3.05,3.1970868,是
948,949,biotree,217.2,COC1=CC(=C(C=C1)C2C(C(C2C(=O)O)C(=O)O)C3=C(C=C(C=C3)OC)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O,3.62,3.6575394,是
949,950,biotree,145.8,CCCCCCCCC(C(CC(=O)O)O)C(=O)O,2.43,2.6593528,是
950,951,biotree,181.2,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2CO[C@H]([C@@H]([C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O[C@H]4CC[C@]5(C([C@]4(C)CO)CC[C@@]6(C5CC=C7[C@]6(CC[C@@]8([C@H]7CC(CC8)(C)C)C(=O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)C)C)C)O)O)O,3.02,2.847664,是
951,952,biotree,175.8,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CCC4[C@]3(CCC5[C@@]4(C[C@H]([C@@H]([C@@]5(C)CO)O)O)C)C)C2[C@H]1C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@@H]([C@H]([C@@H](O8)C)O)O)O)O)O)O)O)O,2.93,2.7672644,是
952,953,biotree,193.8,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O[C@H]4CC[C@]5(C(C4(C)C)CC[C@@]6(C5CC=C7[C@]6(CC[C@@]8(C7CC(CC8)(C)C)C(=O)O)C)C)C)C(=O)O)O)O)O)O,3.23,3.1713207,是
953,954,biotree,170.4,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](CO[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3O[C@H]4CC[C@]5(C(C4(C)C)CC[C@@]6(C5CC=C7[C@]6(CC[C@@]8(C7CC(C[C@H]8O)(C)C)C)C)C)C=O)C(=O)O)O)O)O)O)O)O)O,2.8400000000000003,2.6466517,是
954,955,biotree,136.2,CC(=CCCC(C)([C@H]1CC[C@@]2([C@@H]1[C@@H](CC3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)O)C)O)C,2.27,2.1545215,是
955,956,biotree,162.0,COC1=CC(=CC(=C1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)OC)[C@H]3[C@H]4CO[C@H]([C@H]4CO3)C5=CC(=C(C(=C5)OC)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)OC,2.7,2.3518229,是
956,957,biotree,140.4,CC1(CCC2C(=C1)C(=O)CC3C2(CCCC3(C)C(=O)O)C)CCOC4C(C(C(C(O4)CO)O)O)O,2.3400000000000003,2.3056672,是
957,958,biotree,195.0,C[C@]12CC[C@@H](C(C1CC[C@@]3(C2CC=C4[C@]3(CC[C@@]5(C4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)(C)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O,3.25,3.2843852,是
958,959,biotree,176.4,C[C@]12CC[C@@H](C(C1CC[C@@]3(C2CC=C4[C@]3(CC[C@@]5(C4CC(CC5)(C)C)C(=O)OC6C(C(C(C(O6)CO)O)O)O)C)C)(C)C)OC7C(C(C(C(O7)C(=O)O)O)OC8C(C(C(C(O8)CO)O)O)O)O,2.94,2.9068985,是
959,960,biotree,195.0,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H]([C@H](O[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3O[C@H]4CC[C@]5(C(C4(C)C)CC[C@@]6(C5CC=C7[C@]6(CC[C@@]8([C@H]7CC(C[C@H]8O)(C)C)C)C)C)C)C(=O)O)O)O)C(=O)O)O)O)O)O)O,3.25,3.1594663,是
960,961,biotree,166.8,CC1=C(C(=O)O[C@@H](C1)[C@@](C)([C@@]2(CC[C@@]3([C@@]2(CCC4[C@H]3CC=C5[C@@]4(C(=O)CC(C5)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)O)O)C)C)O)O)O)C,2.78,2.5767798,是
961,962,biotree,159.6,CC1=C(CC(OC1=O)C(C)C2CCC3C2(CCC4C3CC=C5C4(C(CC(C5)OC6C(C(C(C(O6)COC7C(C(C(C(O7)CO)O)O)O)O)O)O)O)C)C)CO,2.66,2.404683,是
962,963,biotree,126.6,C[C@]12CC[C@@H]([C@@](C1CC[C@@]3(C2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)(C)CO)O[C@H]7[C@@H]([C@H]([C@H](CO7)O)O)O,2.11,2.1205401,是
963,964,biotree,180.6,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC=C(C=C3)C4CC(=O)C5=C(C=C(C=C5O4)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O)O)O)O)O)O)O,3.01,3.093351,是
964,965,biotree,192.6,C(CCCC(=O)O)CC/C=C/C(=O)O,3.21,3.0684028,是
965,966,biotree,200.4,CC(=CCC[C@@](C)(C1CC[C@@]2([C@@H]1[C@@H](CC3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)O)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)O)O)C,3.3400000000000003,3.0238764,是
966,967,biotree,187.2,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C(OC4=CC(=CC(=C4C3=O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)OC(=O)/C=C/C7=CC=C(C=C7)O)C8=CC=C(C=C8)O)CO)O)O)O)O)O,3.12,3.2408457,是
967,968,biotree,179.4,C[C@]12CC[C@@H](C(C1CC[C@@]3(C2CC=C4[C@]3(CC[C@@]5(C4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)(C)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O[C@H]8[C@@H]([C@H]([C@H]([C@H](O8)CO)O)O)O)O,2.99,2.9068985,是
968,969,biotree,205.8,COC1=C(C=CC(=C1)C2=CC(=O)C3=C(O2)C=C(C(=C3O)C4C(C(C(C(O4)CO)O)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)OC(=O)/C=C/C7=CC=C(C=C7)O)O)O,3.43,3.0319417,是
969,970,biotree,148.8,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H](CO[C@H]2O[C@H]3CC[C@]4(C([C@]3(C)CO)CC[C@@]5(C4CC=C6[C@]5(CC[C@@]7([C@H]6CC(CC7)(C)C)C(=O)O)C)C)C)O)O)O)O[C@H]8[C@@H]([C@H]([C@@H](CO8)O)O)O)O,2.48,2.7118235,是
970,971,biotree,145.8,C[C@@]12CCC3[C@@](C1CC=C4[C@]2(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)OC6C(C(C(C(O6)CO)O)O)O)C)(C[C@H]([C@@H](C3(C)C)OC7C(C(C(C(O7)C(=O)O)O)O)O)O)C,2.43,2.6547475,是
971,972,biotree,151.2,C[C@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)CC4[C@@]3(CCC5[C@H]4CC[C@H]6[C@@]5(CC[C@@H](C6)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@@H]([C@H]([C@@H](O8)C)O)O)O)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)C)C)C)OC1,2.52,2.364318,是
972,973,biotree,135.6,C[C@@H](C1=CC2(C=C[C@H]3[C@@H]2[C@@H](OC=C3C(=O)OC)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)OC1=O)OC(=O)/C=C/C5=CC=C(C=C5)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O,2.26,2.2270036,是
973,974,biotree,145.8,C1=CC(=C(C=C1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)O)O,2.43,3.2662077,是
974,975,biotree,231.6,CCCC[C@@H](C)[C@H]([C@H](C[C@@H](C)C[C@@H](CCCCC(C[C@@H]([C@H](C)N)O)O)O)OC(=O)CC(CC(=O)O)C(=O)O)OC(=O)CC(CC(=O)O)C(=O)O,3.86,3.6581173,是
975,976,biotree,124.8,CC(C)(C1CC2=C(O1)C=C3C(=C2OC)C(=O)C=C(O3)CO[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,2.08,1.9480013,是
976,977,biotree,137.4,CC1C2=C(CC(N1)C(=O)O)C3=CC=CC=C3N2,2.29,1.9674995,是
977,978,biotree,230.4,C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC(=O)[C@]23CCC(C[C@H]2C4=CCC5[C@]6(CC[C@@H]([C@@](C6CC[C@]5([C@@]4(C[C@H]3O)C)C)(C)C=O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O[C@H]8[C@@H]([C@H]([C@@H](CO8)O)O)O)O[C@H]9[C@@H]([C@H]([C@H]([C@H](O9)CO)O)O)O)C)(C)C)OC1C(C(C(C(O1)CO)O)O)O)O)OC1C(C(C(C(O1)C)OC1C(C(C(CO1)O)O)O)O)O,3.84,3.7648678,是
978,979,biotree,196.2,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OC(=O)[C@@]45CC[C@@]6(C(=CCC7[C@]6(CCC8[C@@]7(CC[C@@H](C8(C)C)O[C@H]9[C@@H]([C@H]([C@H](CO9)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)C)C)[C@@H]4CC(CC5)(C)C)C)O)O)O)CO)O)O)O,3.27,3.0873466,是
979,980,biotree,187.2,CCCCCC(CC(CC(=O)OC(CCCCC)CC(CC(=O)OC(CCCCC)CC(CC(=O)O)OC1C(C(C(C(O1)CO)O)O)O)OC2C(C(C(C(O2)CO)O)O)O)OC3C(C(C(C(O3)CO)O)O)O)O,3.12,3.1770535,是
980,981,biotree,168.0,C[C@]12CC[C@@H](C(C1CC[C@@]3(C2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)(C)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O[C@H]8[C@@H]([C@H]([C@@H](CO8)O)O)O)O,2.8,2.7874346,是
981,982,biotree,156.6,C=C(CCO)C(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OCCC(=C)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OCCC(=C)C(=O)OC3COC(C(C3O)O)COC(=O)C(=C)CCO)O)O)O)O)O)O,2.61,2.3822327,是
982,983,biotree,176.4,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)OC6C(C(C(C(O6)C)O)O)O)O)O)O)O)O,2.94,2.924597,是
983,984,biotree,216.0,CCCC[C@@H](C)[C@H]([C@H](C[C@@H](C)C[C@@H](CCCCCC[C@@H]([C@H](C)N)O)O)OC(=O)CC(CC(=O)O)C(=O)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O,3.6,3.5767508,是
984,985,biotree,201.6,CC(C)C[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(=O)N)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@@H]6CCC(=O)N6,3.36,2.9144213,是
985,986,biotree,186.0,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,3.1,2.8905194,是
986,987,biotree,153.6,CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC=CC=C5)N)C(=O)NC(CC6=CNC7=CC=CC=C76)C(=O)N,2.56,2.249082,是
987,988,biotree,229.2,CC[C@H](C)[C@@H](C(=O)O)NC(=O)C(CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)[C@H](CC2=CC=C(C=C2)O)N,3.82,3.4109442,是
988,989,biotree,184.8,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OC(=O)[C@]45CCC(=C)C[C@H]4C6=CC[C@@H]7[C@]8(CC[C@@H](C([C@@H]8CC[C@]7([C@@]6(CC5)C)C)(C)C)O[C@H]9[C@@H]([C@H]([C@H](CO9)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)C)O)O)O)CO)O)O)O,3.08,3.0011058,是
989,990,biotree,273.0,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@H]([C@@H](CO)O)[C@@H]([C@H](C=O)O)O)O)O)O)O)O)O)O,4.55,4.172195,是
990,991,biotree,153.0,CC(C)(C(=O)O)O,2.55,2.223267,是
991,992,biotree,189.0,C1=C(OC(=CC1=O)C(=O)O)C(=O)O,3.15,3.1619525,是
992,993,biotree,190.2,C([C@H]([C@H]([C@@H]([C@@H](C(=O)CO)O)O)O)O)O,3.17,2.6563702,是
993,994,biotree,182.4,C(C#N)[C@@H](C(=O)O)N,3.04,3.2138915,是
994,995,biotree,139.8,C1=C(OC(=C1)C(=O)O)CO,2.33,2.0355277,是
995,996,biotree,162.0,C1[C@H]([C@H]([C@@H]([C@](O1)(CO)O)O)O)O,2.7,2.253951,是
996,997,biotree,176.4,COC1[C@@H]([C@H](C([C@@H]([C@H]1O)O)O)O)O,2.94,2.3266027,是
997,998,biotree,206.4,CC(C)(C(=O)O)ON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)O,3.44,3.7991514,是
998,999,biotree,191.4,CC(CCCN)NC1=C2C=CC(=CC2=NC=C1)Cl,3.19,2.166956,是
999,1000,biotree,178.2,CC=C(C)C(=O)OC1C(C2(C(CC1(C)C)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)OC7C(C(C(C(O7)CO)O)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)CO)OC(=O)C,2.97,2.8849356,是
1000,1001,biotree,183.6,C1=CC2=C(C=C1NC(=O)CI)C(=O)OC23C4=C(C=C(C=C4)O)OC5=C3C=CC(=C5)O,3.06,3.315126,是
1001,1002,biotree,219.6,C1=CC2=C(C(=C1)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)C4=C([C@@H]2[C@@H]5C6=C(C(=CC=C6)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O,3.66,3.6097715,是
1002,1003,biotree,130.2,CN(CC(CO)O)C(=O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)NC(=O)COC)I,2.17,2.0630708,是
1003,1004,biotree,172.2,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@H]3CO[C@H]([C@@H]([C@H]3O)O[C@H]4[C@@H]([C@H]([C@@H](C(O4)CO)O)O)O)O[C@H]5CC[C@@]6([C@H]7CCC89[C@@H]1C[C@@](CCC1(CO8)[C@@H](C[C@]9([C@@]7(CC[C@H]6C5(C)C)C)C)O)(C)C=O)C)CO)O)O)O)O)O,2.87,2.7508678,是
1004,1005,biotree,174.0,CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(C[C@@H]([C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H](CO6)O)O)O)C)O)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C,2.9,2.6626678,是
1005,1006,biotree,203.4,C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3CN)C(=O)O)CSC4=NN=NN4CC(=O)O,3.39,3.4010935,是
1006,1007,biotree,139.8,CCCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=C(C=C3)C(=O)N[C@H]4C[C@H]([C@H](NC(=O)[C@@H]5[C@H]([C@H](CN5C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]6C[C@H](CN6C(=O)[C@@H](NC4=O)[C@@H](C)O)O)[C@@H]([C@H](C7=CC=C(C=C7)O)O)O)[C@@H](C)O)C)O)O)O,2.33,2.443223,是
1007,1008,biotree,195.0,C[C@H]1[C@H]2[C@H](C[C@@H]3[C@@]2(CC[C@H]4[C@H]3CC=C5[C@@]4(CC[C@@H](C5)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)O[C@H]8[C@@H]([C@@H]([C@H]([C@@H](O8)C)O)O)O)C)C)O[C@@]1(CC[C@@H](C)CO[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)O,3.25,3.152711,是
1008,1009,biotree,242.4,CP(=O)(CCC(C(=O)O)N)O,4.04,4.162706,是
1009,1010,biotree,183.6,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)(C)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O,3.06,2.90522,是
1010,1011,biotree,199.8,C1=CC(=CC=C1COC(=O)CC(CC(=O)OCC2=CC=C(C=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)(C(=O)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,3.33,3.1907172,是
1011,1012,biotree,199.8,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)[C@@H](C)O,3.33,3.3701084,是
1012,1013,biotree,237.0,C1C[C@H](N(C1)C(=O)[C@@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N,3.95,3.1069474,是
1013,1014,biotree,177.6,CC(CC1=CC=C(C=C1)O)(C(=O)O)N,2.96,2.4471622,是
1014,1015,biotree,162.6,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)/C=C/C=C(\C)/C(=O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,2.71,2.7393777,是
1015,1016,biotree,184.8,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O,3.08,2.9473057,是
1016,1017,biotree,181.2,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H](CO[C@H]2O[C@H]3CC[C@]4([C@H]([C@]3(C)CO)CC[C@@]5([C@@H]4CC=C6[C@]5(CC[C@@]7([C@H]6CC(CC7)(C)C)C(=O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)O)O)O)C)C)C)O)O)O)O)O,3.02,2.87531,是
1017,1018,biotree,165.6,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)O[C@H]6[C@@H]([C@@H]([C@H]([C@@H](O6)C)O)O)O)O)O)O)O)O,2.76,2.786325,是
1018,1019,biotree,126.0,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3CO[C@H]([C@@H]3CO2)C4=CC(=C(C(=C4)OC)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O[C@H]6[C@@H]([C@](CO6)(CO)O)O)O)OC,2.1,2.2351472,是
1019,1020,biotree,180.6,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CC(C(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)O)C)C)O)C)OC7C(C(C(C(O7)CO)O)O)O)C,3.01,2.7743022,是
1020,1021,biotree,182.4,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O[C@H]6[C@@H]([C@@H]([C@H]([C@@H](O6)C)O)O)O)O)O)O)O)O,3.04,2.924597,是
1021,1022,biotree,222.6,C[C@]12CC[C@@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O)O)C)(C)C(=O)O,3.71,3.4281042,是
1022,1023,biotree,187.2,C[C@@H](CO)[C@@H]1CC[C@@]2(CC[C@@]3([C@@H]([C@H]2O)CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H]([C@@]5(C)CO[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)C)C)C)CO1,3.12,3.0057638,是
1023,1024,biotree,186.6,C[C@]12CC[C@@]34C[C@@]35CC[C@@H](C([C@@H]5[C@H](C[C@H]4[C@@]1(C[C@@H]([C@@H]2[C@]6(CC[C@H](O6)C(C)(C)O)C)O)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)(C)C)O[C@H]8[C@@H]([C@H]([C@@H](CO8)O)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O,3.11,2.804947,是
1024,1025,biotree,190.2,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OP(=O)(N[C@@H](CC(C)C)C(=O)N[C@@H](CC2=CNC3=CC=CC=C32)C(=O)O)O)O)O)O,3.17,3.0652018,是
1025,1026,biotree,213.0,CC(C)C[C@H](C(=O)N[C@H](CCCCN)C(=O)N1CCC(CC1)(C(=O)O)N)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@@H](CC3=CC=CC=C3)N,3.55,2.8544927,是
1026,1027,biotree,248.4,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H]([C@H](O[C@@]2(CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)CO)O)O)O)O)O,4.14,4.1441746,是
1027,1028,biotree,154.8,CC(=CCC[C@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O[C@H]7[C@@H]([C@H]([C@@H](CO7)O)O)O)C)C)O)C)O)C,2.58,2.4360404,是
1028,1029,biotree,211.8,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCOP(=O)(O)O,3.53,3.4555025,是
1029,1030,biotree,265.2,C[C@@H](C(=O)N1CCC[C@H]1C(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)N,4.42,3.968019,是
