Unnamed: 0,id,name,RT_Amide6min,RT_Amide12min,RT_Amide23min,RT_RP,RT_RP6min,monoisotopic_mass,formula,smiles,inchikey,inchikey1,IsomericSMILES,RT,MolecularWeight
62,B6D9,1-Methylpyrrolidine,24.0,,,39.39,22.2,85.089149,C5H11N,CN1CCCC1,AVFZOVWCLRSYKC-UHFFFAOYSA-N,AVFZOVWCLRSYKC,CN1CCCC1,0.37,85.15
63,B6E0,Bupivacaine (hydrochloride),18.0,35.88,,291.96,175.2,288.220164,C18H28N2O,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C,LEBVLXFERQHONN-UHFFFAOYSA-N,LEBVLXFERQHONN,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C,2.92,288.43500000000006
64,B6E3,Dilazep (dihydrochloride),25.2,53.21,,304.06,186.0,604.299596,C31H44N2O10,COC1=CC(=CC(=C1OC)OC)C(=O)OCCCN2CCCN(CC2)CCCOC(=O)C3=CC(=C(C(=C3)OC)OC)OC,QVZCXCJXTMIDME-UHFFFAOYSA-N,QVZCXCJXTMIDME,COC1=CC(=CC(=C1OC)OC)C(=O)OCCCN2CCCN(CC2)CCCOC(=O)C3=CC(=C(C(=C3)OC)OC)OC,3.1,604.6970000000003
65,B6E4,Vanoxerine (dihydrochloride),18.6,36.46,,374.06,221.4,450.24827,C28H32F2N2O,C1CN(CCN1CCCC2=CC=CC=C2)CCOC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,NAUWTFJOPJWYOT-UHFFFAOYSA-N,NAUWTFJOPJWYOT,C1CN(CCN1CCCC2=CC=CC=C2)CCOC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,3.69,450.5730000000001
66,B6E5,Gambogic Acid,19.8,38.81,,538.7,303.6,628.303618,C38H44O8,CC(=CCCC1(C=CC2=C(C3=C(C(=C2O1)CC=C(C)C)OC45C6CC(C=C4C3=O)C(=O)C5(OC6(C)C)CC=C(C)C(=O)O)O)C)C,GEZHEQNLKAOMCA-UHFFFAOYSA-N,GEZHEQNLKAOMCA,CC(=CCCC1(C=CC2=C(C3=C(C(=C2O1)CC=C(C)C)OC45C6CC(C=C4C3=O)C(=O)C5(OC6(C)C)CC=C(C)C(=O)O)O)C)C,5.0600000000000005,628.7620000000004
67,B6E6,Droperidol,21.6,42.89,,296.37,178.2,379.169605,C22H22FN3O2,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,RMEDXOLNCUSCGS-UHFFFAOYSA-N,RMEDXOLNCUSCGS,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,2.97,379.43500000000006
68,B6E7,Fomepizole,20.4,40.56,,231.93,98.4,82.053098,C4H6N2,CC1=CNN=C1,RIKMMFOAQPJVMX-UHFFFAOYSA-N,RIKMMFOAQPJVMX,CC1=CNN=C1,1.64,82.106
69,B6E9,Antipyrine,22.8,44.62,,269.0,162.6,188.094963,C11H12N2O,CC1=CC(=O)N(N1C)C2=CC=CC=C2,VEQOALNAAJBPNY-UHFFFAOYSA-N,VEQOALNAAJBPNY,CC1=CC(=O)N(N1C)C2=CC=CC=C2,2.71,188.23000000000005
70,B6F1,PK 11195,16.8,34.7,,451.13,255.0,352.134241,C21H21ClN2O,CCC(C)N(C)C(=O)C1=CC2=CC=CC=C2C(=N1)C3=CC=CC=C3Cl,RAVIZVQZGXBOQO-UHFFFAOYSA-N,RAVIZVQZGXBOQO,CCC(C)N(C)C(=O)C1=CC2=CC=CC=C2C(=N1)C3=CC=CC=C3Cl,4.25,352.865
71,B6F2,"5-(N,N-Hexamethylene)-amiloride",66.0,154.75,,326.04,197.4,311.126136,C12H18ClN7O,C1CCCN(CC1)C2=NC(=C(N=C2Cl)C(=O)N=C(N)N)N,RQQJJXVETXFINY-UHFFFAOYSA-N,RQQJJXVETXFINY,C1CCCN(CC1)C2=NC(=C(N=C2Cl)C(=O)N=C(N)N)N,3.29,311.7770000000001
72,B6F3,Actinonin,39.6,67.76,,332.71,195.6,385.257671,C19H35N3O5,CCCCCC(CC(=O)NO)C(=O)NC(C(C)C)C(=O)N1CCCC1CO,XJLATMLVMSFZBN-UHFFFAOYSA-N,XJLATMLVMSFZBN,CCCCCC(CC(=O)NO)C(=O)NC(C(C)C)C(=O)N1CCCC1CO,3.26,385.5050000000002
73,B6F4,Amlodipine,36.6,77.61,,337.19,201.0,408.1452,C20H25ClN2O5,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,HTIQEAQVCYTUBX-UHFFFAOYSA-N,HTIQEAQVCYTUBX,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,3.35,408.88200000000035
74,B6F7,Pentagastrin,98.4,183.66,,397.99,230.4,767.331247,C37H49N7O9S,CC(C)(C)OC(=O)NCCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CCSC)C(=O)NC(CC(=O)O)C(=O)NC(CC3=CC=CC=C3)C(=O)N,NEYNJQRKHLUJRU-UHFFFAOYSA-N,NEYNJQRKHLUJRU,CC(C)(C)OC(=O)NCCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CCSC)C(=O)NC(CC(=O)O)C(=O)NC(CC3=CC=CC=C3)C(=O)N,3.84,767.9060000000001
76,B6G1,PD173074,56.4,139.88,,362.52,198.6,523.327088,C28H41N7O3,CCN(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C,DXCUKNQANPLTEJ-UHFFFAOYSA-N,DXCUKNQANPLTEJ,CCN(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C,3.31,523.6820000000002
77,B6G3,Acemetacin,24.6,48.65,,438.66,249.0,415.082265,C21H18ClNO6,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OCC(=O)O,FSQKKOOTNAMONP-UHFFFAOYSA-N,FSQKKOOTNAMONP,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OCC(=O)O,4.15,415.8290000000003
78,B6G7,Deslanoside,117.6,202.14,,324.38,192.0,942.48243,C47H74O19,CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CC(C5(C4(CCC5C6=CC(=O)OC6)O)C)O)C)O)OC7CC(C(C(O7)C)OC8CC(C(C(O8)C)OC9C(C(C(C(O9)CO)O)O)O)O)O,OBATZBGFDSVCJD-LALPQLPRSA-N,OBATZBGFDSVCJD,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2CC[C@]3([C@@H](C2)CC[C@@H]4[C@@H]3C[C@H]([C@]5([C@@]4(CC[C@@H]5C6=CC(=O)OC6)O)C)O)C)O)O[C@H]7C[C@@H]([C@@H]([C@H](O7)C)O[C@H]8C[C@@H]([C@@H]([C@H](O8)C)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)O)O,3.2,943.0900000000006
79,B6G9,Monensin sodium salt,19.8,39.98,,545.3,300.0,670.429213,C36H62O11,CCC1(CCC(O1)C2(CCC3(O2)CC(C(C(O3)C(C)C(C(C)C(=O)O)OC)C)O)C)C4C(CC(O4)C5C(CC(C(O5)(CO)O)C)C)C,GAOZTHIDHYLHMS-UHFFFAOYSA-N,GAOZTHIDHYLHMS,CCC1(CCC(O1)C2(CCC3(O2)CC(C(C(O3)C(C)C(C(C)C(=O)O)OC)C)O)C)C4C(CC(O4)C5C(CC(C(O5)(CO)O)C)C)C,5.0,670.8810000000002
80,B6H2,Diatrizoic acid,140.4,235.23,,158.72,70.8,613.7696,C11H9I3N2O4,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I,YVPYQUNUQOZFHG-UHFFFAOYSA-N,YVPYQUNUQOZFHG,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I,1.18,613.9150000000001
81,B6H3,Ceftizoxime,137.4,233.02,,233.8,144.0,383.035811,C13H13N5O5S2,CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=CCS3)C(=O)O,NNULBSISHYWZJU-UHFFFAOYSA-N,NNULBSISHYWZJU,CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=CCS3)C(=O)O,2.4,383.4110000000001
82,B6H4,Spiramycin I,23.4,48.08,,271.28,176.4,842.514005,C43H74N2O14,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)O)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CC=O)C)OC4CCC(C(O4)C)N(C)C,ACTOXUHEUCPTEW-UHFFFAOYSA-N,ACTOXUHEUCPTEW,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)O)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CC=O)C)OC4CCC(C(O4)C)N(C)C,2.94,843.0649999999999
83,B6H6,Entinostat,22.8,46.35,,285.88,177.6,376.153541,C21H20N4O3,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3,INVTYAOGFAGBOE-UHFFFAOYSA-N,INVTYAOGFAGBOE,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3,2.96,376.4160000000001
85,B6I0,Amiodarone (hydrochloride),18.6,37.05,,411.94,241.8,645.02369,C25H29I2NO3,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,IYIKLHRQXLHMJQ-UHFFFAOYSA-N,IYIKLHRQXLHMJQ,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,4.03,645.3190000000002
86,B6I1,Phosalone,,,,462.14,260.4,366.986865,C12H15ClNO4PS2,CCOP(=S)(OCC)SCN1C2=C(C=C(C=C2)Cl)OC1=O,IOUNQDKNJZEDEP-UHFFFAOYSA-N,IOUNQDKNJZEDEP,CCOP(=S)(OCC)SCN1C2=C(C=C(C=C2)Cl)OC1=O,4.34,367.8160000000001
87,B6I3,Rifaximin,20.4,40.56,,393.93,228.6,785.352359,C43H51N3O11,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,NZCRJKRKKOLAOJ-IIBMFGDOSA-N,NZCRJKRKKOLAOJ,C[C@H]1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(OC=C[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,3.81,785.8909999999998
88,B6I7,Pristinamycin IA,18.6,37.05,,388.77,225.0,866.39629,C45H54N8O10,CCC1C(=O)N2CCCC2C(=O)N(C(C(=O)N3CCC(=O)CC3C(=O)NC(C(=O)OC(C(C(=O)N1)NC(=O)C4=C(C=CC=N4)O)C)C5=CC=CC=C5)CC6=CC=C(C=C6)N(C)C)C,YGXCETJZBDTKRY-UHFFFAOYSA-N,YGXCETJZBDTKRY,CCC1C(=O)N2CCCC2C(=O)N(C(C(=O)N3CCC(=O)CC3C(=O)NC(C(=O)OC(C(C(=O)N1)NC(=O)C4=C(C=CC=N4)O)C)C5=CC=CC=C5)CC6=CC=C(C=C6)N(C)C)C,3.75,866.973
89,B6I8,Cefonicid (sodium),138.0,234.67,,315.57,195.0,542.034825,C18H18N6O8S3,C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)O)C(=O)O)CSC4=NN=NN4CS(=O)(=O)O,DYAIAHUQIPBDIP-AXAPSJFSSA-N,DYAIAHUQIPBDIP,C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)O)C(=O)O)CSC4=NN=NN4CS(=O)(=O)O,3.25,542.5770000000003
90,B6I9,Cefuroxime (sodium),80.4,173.52,,267.28,159.6,424.068885,C16H16N4O8S,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)O,JFPVXVDWJQMJEE-UHFFFAOYSA-N,JFPVXVDWJQMJEE,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)O,2.66,424.39100000000025
91,B6J0,Ranolazine,20.4,40.56,,310.09,177.6,427.247107,C24H33N3O4,CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O,XKLMZUWKNUAPSZ-UHFFFAOYSA-N,XKLMZUWKNUAPSZ,CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O,2.96,427.54500000000013
92,B6J2,Iotalamic acid,129.0,219.3,,158.09,49.8,613.7696,C11H9I3N2O4,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)C(=O)NC)I,UXIGWFXRQKWHHA-UHFFFAOYSA-N,UXIGWFXRQKWHHA,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)C(=O)NC)I,0.83,613.9150000000001
93,B6J6,Riboflavin Tetrabutyrate,18.6,37.05,,456.66,257.4,656.305744,C33H44N4O10,CCCC(=O)OCC(C(C(CN1C2=C(C=C(C(=C2)C)C)N=C3C1=NC(=O)NC3=O)OC(=O)CCC)OC(=O)CCC)OC(=O)CCC,MJNIWUJSIGSWKK-UHFFFAOYSA-N,MJNIWUJSIGSWKK,CCCC(=O)OCC(C(C(CN1C2=C(C=C(C(=C2)C)C)N=C3C1=NC(=O)NC3=O)OC(=O)CCC)OC(=O)CCC)OC(=O)CCC,4.29,656.7330000000001
95,B6J9,Erythromycin estolate,20.4,40.56,,340.57,202.8,789.487456,C40H71NO14,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)OC(=O)CC)(C)O)C)C)O)(C)O,TYQXKHPOXXXCTP-UHFFFAOYSA-N,TYQXKHPOXXXCTP,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)OC(=O)CC)(C)O)C)C)O)(C)O,3.3800000000000003,790.0010000000001
96,B6K0,Sucrose octaacetate,16.8,33.52,,356.64,209.4,678.200729,C28H38O19,CC(=O)OCC1C(C(C(C(O1)OC2(C(C(C(O2)COC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,ZIJKGAXBCRWEOL-SAXBRCJISA-N,ZIJKGAXBCRWEOL,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)COC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,3.49,678.5930000000003
97,B6K1,Cefoperazone,106.8,192.19,,279.74,168.0,645.142401,C25H27N9O8S2,CCN1CCN(C(=O)C1=O)C(=O)NC(C2=CC=C(C=C2)O)C(=O)NC3C4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O,GCFBRXLSHGKWDP-XCGNWRKASA-N,GCFBRXLSHGKWDP,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=C(C=C2)O)C(=O)N[C@H]3[C@@H]4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O,2.8,645.6800000000001
98,B6K3,Calcimycin,19.2,38.81,,512.52,292.2,523.268236,C29H37N3O6,CC1CCC2(C(CC(C(O2)C(C)C(=O)C3=CC=CN3)C)C)OC1CC4=NC5=C(O4)C=CC(=C5C(=O)O)NC,HIYAVKIYRIFSCZ-UHFFFAOYSA-N,HIYAVKIYRIFSCZ,CC1CCC2(C(CC(C(O2)C(C)C(=O)C3=CC=CN3)C)C)OC1CC4=NC5=C(O4)C=CC(=C5C(=O)O)NC,4.87,523.6300000000002
99,B6K5,Cucurbitacin IIb,25.2,49.8,,350.26,205.8,520.340004,C30H48O7,CC1(C(C(CC2C1=CCC3C2(C(=O)CC4(C3(CC(C4C(C)(C(=O)CCC(C)(C)O)O)O)C)C)C)O)O)C,VVBWBGOEAVGFTN-BLGDFNBKSA-N,VVBWBGOEAVGFTN,C[C@@]12C[C@H](C([C@]1(CC(=O)[C@@]3([C@H]2CC=C4[C@H]3C[C@@H]([C@H](C4(C)C)O)O)C)C)[C@](C)(C(=O)CCC(C)(C)O)O)O,3.43,520.7070000000003
100,B6K6,Alosetron (Hydrochloride),25.8,53.21,,266.71,162.6,294.148061,C17H18N4O,CC1=C(N=CN1)CN2CCC3=C(C2=O)C4=CC=CC=C4N3C,JSWZEAMFRNKZNL-UHFFFAOYSA-N,JSWZEAMFRNKZNL,CC1=C(N=CN1)CN2CCC3=C(C2=O)C4=CC=CC=C4N3C,2.71,294.35800000000006
101,B6K7,Amsacrine,19.2,39.39,,286.43,172.8,393.114713,C21H19N3O3S,COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC=CC3=NC4=CC=CC=C42,XCPGHVQEEXUHNC-UHFFFAOYSA-N,XCPGHVQEEXUHNC,COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC=CC3=NC4=CC=CC=C42,2.8800000000000003,393.4680000000001
102,B6L1,Lopinavir,19.8,40.56,,469.56,258.6,628.362471,C37H48N4O5,CC1=C(C(=CC=C1)C)OCC(=O)NC(CC2=CC=CC=C2)C(CC(CC3=CC=CC=C3)NC(=O)C(C(C)C)N4CCCNC4=O)O,KJHKTHWMRKYKJE-UHFFFAOYSA-N,KJHKTHWMRKYKJE,CC1=C(C(=CC=C1)C)OCC(=O)NC(CC2=CC=CC=C2)C(CC(CC3=CC=CC=C3)NC(=O)C(C(C)C)N4CCCNC4=O)O,4.3100000000000005,628.814
103,B6L4,Ginsenoside Rb1,,,,382.54,222.6,1108.602939,C54H92O23,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(C(O8)CO)O)O)O)O)O)O)C,GZYPWOGIYAIIPV-NGBMAODDSA-N,GZYPWOGIYAIIPV,CC(=CCCC(C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)O)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)COC8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)O)O)C,3.71,1109.3070000000007
104,B6L6,Chlorothiazide,17.4,34.11,,225.14,79.8,294.948826,C7H6ClN3O4S2,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2,JBMKAUGHUNFTOL-UHFFFAOYSA-N,JBMKAUGHUNFTOL,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2,1.3299999999999998,295.729
105,B6M1,Quinidine,41.4,97.4,,268.43,163.8,324.183778,C20H24N2O2,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,LOUPRKONTZGTKE-UHFFFAOYSA-N,LOUPRKONTZGTKE,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,2.73,324.4240000000001
106,B6M2,Gallopamil (hydrochloride),19.8,38.81,,316.67,189.0,484.293722,C28H40N2O5,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C(=C2)OC)OC)OC,XQLWNAFCTODIRK-UHFFFAOYSA-N,XQLWNAFCTODIRK,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C(=C2)OC)OC)OC,3.15,484.63700000000034
107,B6M5,Cefazedone,117.0,203.57,,275.24,165.0,546.961238,C18H15Cl2N5O5S3,CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=C(C(=O)C(=C4)Cl)Cl)SC2)C(=O)O,VTLCNEGVSVJLDN-MLGOLLRUSA-N,VTLCNEGVSVJLDN,CC1=NN=C(S1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)CN4C=C(C(=O)C(=C4)Cl)Cl)SC2)C(=O)O,2.75,548.4550000000003
108,B6M8,E-4031,26.4,59.98,,247.94,154.2,401.177313,C21H27N3O3S,CC1=NC(=CC=C1)CCN2CCC(CC2)C(=O)C3=CC=C(C=C3)NS(=O)(=O)C,SRUISGSHWFJION-UHFFFAOYSA-N,SRUISGSHWFJION,CC1=NC(=CC=C1)CCN2CCC(CC2)C(=O)C3=CC=C(C=C3)NS(=O)(=O)C,2.57,401.532
109,B6M9,Budesonide,19.8,38.81,,400.94,232.8,430.235539,C25H34O6,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C,VOVIALXJUBGFJZ-UHFFFAOYSA-N,VOVIALXJUBGFJZ,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C,3.88,430.5410000000002
110,B6N1,Fluphenazine decanoate,16.8,32.92,,498.87,279.6,591.310633,C32H44F3N3O2S,CCCCCCCCCC(=O)OCCN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F,VIQCGTZFEYDQMR-UHFFFAOYSA-N,VIQCGTZFEYDQMR,CCCCCCCCCC(=O)OCCN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F,4.66,591.7840000000004
111,B6N3,Geldanamycin,18.6,37.05,,417.07,239.4,560.273381,C29H40N2O9,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)OC)C)OC)OC(=O)N)C)C)O)OC,QTQAWLPCGQOSGP-UHFFFAOYSA-N,QTQAWLPCGQOSGP,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)OC)C)OC)OC(=O)N)C)C)O)OC,3.99,560.6440000000005
113,B6N7,Octreotide (acetate),151.8,250.05,,320.52,191.4,1018.440481,C49H66N10O10S2,CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)NC(=O)C(CC5=CC=CC=C5)N)C(=O)NC(CO)C(C)O)O,DEQANNDTNATYII-OLNBODJMSA-N,DEQANNDTNATYII,C[C@H]([C@@H](CO)NC(=O)C1CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)C(C)O)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)NC(=O)C(CC5=CC=CC=C5)N)O,3.19,1019.2609999999995
114,B6O0,Veratridine,52.8,129.62,,300.77,182.4,673.346211,C36H51NO11,CC1CCC2C(C3(C(CC4(C5CCC6C7(C5(CC4(C3CN2C1)O)OC6(C(CC7)OC(=O)C8=CC(=C(C=C8)OC)OC)O)C)O)O)O)(C)O,FVECELJHCSPHKY-UHFFFAOYSA-N,FVECELJHCSPHKY,CC1CCC2C(C3(C(CC4(C5CCC6C7(C5(CC4(C3CN2C1)O)OC6(C(CC7)OC(=O)C8=CC(=C(C=C8)OC)OC)O)C)O)O)O)(C)O,3.04,673.8000000000005
115,B6O1,Roxithromycin,25.8,56.04,,341.13,202.8,836.52457,C41H76N2O15,CCC1C(C(C(C(=NOCOCCOC)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,RXZBMPWDPOLZGW-UHFFFAOYSA-N,RXZBMPWDPOLZGW,CCC1C(C(C(C(=NOCOCCOC)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,3.3800000000000003,837.0580000000001
116,B6O2,Beauvericin,18.0,35.88,,498.25,276.6,783.40948,C45H57N3O9,CC(C)C1C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS-UHFFFAOYSA-N,GYSCAQFHASJXRS,CC(C)C1C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,4.61,783.963
117,B6O3,Astemizole,22.8,45.78,,310.64,189.6,458.24819,C28H31FN4O,COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F,GXDALQBWZGODGZ-UHFFFAOYSA-N,GXDALQBWZGODGZ,COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F,3.16,458.58100000000013
118,B6O5,Formosanin C,142.2,236.34,,480.62,267.6,1014.539945,C51H82O20,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C)OC9C(C(C(C(O9)C)O)O)O)O)O)O)OC2C(C(C(C(O2)C)O)O)O)C)C)C)OC1,OZIHYFWYFUSXIS-KORJSKJVSA-N,OZIHYFWYFUSXIS,C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)CC4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@@H]([C@H]([C@@H](O8)C)O[C@H]9[C@H]([C@@H]([C@H]([C@@H](O9)C)O)O)O)O)O)O)O[C@H]2[C@@H]([C@@H](C([C@@H](O2)C)O)O)O)C)C)C)OC1,4.46,1015.1970000000008
119,B6O6,Pleconaril,,,,501.99,277.8,381.130026,C18H18F3N3O3,CC1=CC(=CC(=C1OCCCC2=CC(=NO2)C)C)C3=NOC(=N3)C(F)(F)F,KQOXLKOJHVFTRN-UHFFFAOYSA-N,KQOXLKOJHVFTRN,CC1=CC(=CC(=C1OCCCC2=CC(=NO2)C)C)C3=NOC(=N3)C(F)(F)F,4.63,381.35400000000004
